team_id,team_name,match_number,date,result,score,opponent,tournament,match_url
2059,Team Vitality,34,2024/04/10,W,2:1,Team Heretics,VCT 24: EMEA Stage 1,https://www.vlr.gg/318919/team-vitality-vs-team-heretics-champions-tour-2024-emea-stage-1-w2
2059,Team Vitality,35,2024/04/04,L,0:2,Natus Vincere,VCT 24: EMEA Stage 1,https://www.vlr.gg/318914/team-vitality-vs-natus-vincere-champions-tour-2024-emea-stage-1-w1
2059,Team Vitality,36,2024/02/26,W,2:0,KOI,VCT 24: EMEA Kickoff,https://www.vlr.gg/307565/koi-vs-team-vitality-champions-tour-2024-emea-kickoff-play-in-stage-play-ins
2059,Team Vitality,37,2024/02/26,L,0:2,Karmine Corp,VCT 24: EMEA Kickoff,https://www.vlr.gg/307567/karmine-corp-vs-team-vitality-champions-tour-2024-emea-kickoff-play-in-stage-play-ins
2059,Team Vitality,38,2024/02/25,W,2:1,Gentle Mates,VCT 24: EMEA Kickoff,https://www.vlr.gg/297416/team-vitality-vs-gentle-mates-champions-tour-2024-emea-kickoff-decider-c
2059,Team Vitality,39,2024/02/23,L,0:2,FNATIC,VCT 24: EMEA Kickoff,https://www.vlr.gg/297414/team-vitality-vs-fnatic-champions-tour-2024-emea-kickoff-winners-c
2059,Team Vitality,40,2024/02/21,W,2:0,Gentle Mates,VCT 24: EMEA Kickoff,https://www.vlr.gg/297412/team-vitality-vs-gentle-mates-champions-tour-2024-emea-kickoff-opening-c
2059,Team Vitality,41,2023/12/17,L,1:3,FUT Esports,Convergence 2023,https://www.vlr.gg/289453/team-vitality-vs-fut-esports-convergence-2023-gf
2059,Team Vitality,42,2023/12/15,W,2:0,FURIA,Convergence 2023,https://www.vlr.gg/289450/furia-vs-team-vitality-convergence-2023-d2
2059,Team Vitality,43,2023/12/14,W,2:0,Global Esports,Convergence 2023,https://www.vlr.gg/289448/global-esports-vs-team-vitality-convergence-2023-d1
2059,Team Vitality,44,2023/05/25,L,1:2,FUT Esports,VCT 2023: EMEA,https://www.vlr.gg/213200/fut-esports-vs-team-vitality-champions-tour-2023-emea-league-lr1
2059,Team Vitality,45,2023/05/23,L,1:2,Team Liquid,VCT 2023: EMEA,https://www.vlr.gg/213194/team-liquid-vs-team-vitality-champions-tour-2023-emea-league-ur1
2059,Team Vitality,46,2023/05/18,W,2:0,Team Heretics,VCT 2023: EMEA,https://www.vlr.gg/184058/team-heretics-vs-team-vitality-champions-tour-2023-emea-league-w8
2059,Team Vitality,47,2023/05/10,L,1:2,Giants Gaming,VCT 2023: EMEA,https://www.vlr.gg/184052/giants-gaming-vs-team-vitality-champions-tour-2023-emea-league-w7
2059,Team Vitality,48,2023/05/03,L,0:2,FNATIC,VCT 2023: EMEA,https://www.vlr.gg/184047/team-vitality-vs-fnatic-champions-tour-2023-emea-league-w6
2059,Team Vitality,49,2023/04/28,L,0:2,Natus Vincere,VCT 2023: EMEA,https://www.vlr.gg/184046/team-vitality-vs-natus-vincere-champions-tour-2023-emea-league-w5
2059,Team Vitality,50,2023/04/21,L,0:2,BBL Esports,VCT 2023: EMEA,https://www.vlr.gg/184041/bbl-esports-vs-team-vitality-champions-tour-2023-emea-league-w4
