team_name,match_number,overall_match_result,map_number,map_name,map_result,our_score,their_score,map_score,match_url
KRÜ Esports,43,W,3,Breeze,W,13,7,13-7,https://www.vlr.gg/314626/kr-esports-vs-furia-champions-tour-2024-americas-stage-1-w1
KRÜ Esports,44,L,1,Split,L,8,13,8-13,https://www.vlr.gg/295619/g2-esports-vs-kr-esports-champions-tour-2024-americas-kickoff-decider-c
KRÜ Esports,44,L,2,Sunset,L,8,13,8-13,https://www.vlr.gg/295619/g2-esports-vs-kr-esports-champions-tour-2024-americas-kickoff-decider-c
KRÜ Esports,45,L,1,Icebox,W,13,9,13-9,https://www.vlr.gg/295615/kr-esports-vs-g2-esports-champions-tour-2024-americas-kickoff-opening-c
KRÜ Esports,45,L,2,Sunset,L,9,13,9-13,https://www.vlr.gg/295615/kr-esports-vs-g2-esports-champions-tour-2024-americas-kickoff-opening-c
KRÜ Esports,45,L,3,Ascent,L,11,13,11-13,https://www.vlr.gg/295615/kr-esports-vs-g2-esports-champions-tour-2024-americas-kickoff-opening-c
KRÜ Esports,46,L,1,Breeze,L,5,13,5-13,https://www.vlr.gg/281030/kr-esports-vs-furia-superdome-2023-colombia-lr1
KRÜ Esports,46,L,2,Sunset,L,9,13,9-13,https://www.vlr.gg/281030/kr-esports-vs-furia-superdome-2023-colombia-lr1
KRÜ Esports,47,L,1,Lotus,L,4,13,4-13,https://www.vlr.gg/281026/kr-esports-vs-leviat-n-superdome-2023-colombia-ubsf
KRÜ Esports,47,L,2,Breeze,L,3,13,3-13,https://www.vlr.gg/281026/kr-esports-vs-leviat-n-superdome-2023-colombia-ubsf
KRÜ Esports,48,L,1,Breeze,L,8,13,8-13,https://www.vlr.gg/280446/kr-esports-vs-leviat-n-argentina-game-show-cup-2023-showmatch
KRÜ Esports,49,L,1,Lotus,L,10,13,10-13,https://www.vlr.gg/247078/kr-esports-vs-giants-gaming-valorant-champions-2023-group-stage-elim-a
KRÜ Esports,49,L,2,Pearl,L,12,14,12-14,https://www.vlr.gg/247078/kr-esports-vs-giants-gaming-valorant-champions-2023-group-stage-elim-a
KRÜ Esports,50,L,1,Split,L,7,13,7-13,https://www.vlr.gg/247075/paper-rex-vs-kr-esports-valorant-champions-2023-group-stage-opening-a
KRÜ Esports,50,L,2,Pearl,L,8,13,8-13,https://www.vlr.gg/247075/paper-rex-vs-kr-esports-valorant-champions-2023-group-stage-opening-a
